playerName,seasonStartYear,salary,inflationAdjSalary
Nikola Vucevic,2015,"$11,250,000","$12,808,437"
Thaddeus Young,2015,"$11,235,955","$12,792,447"
Kenneth Faried,2015,"$11,235,955","$12,792,447"
Marcin Gortat,2015,"$11,217,391","$12,771,311"
Jrue Holiday,2015,"$11,000,000","$12,523,805"
Deron Williams,2015,"$10,853,761","$12,357,308"
Tyreke Evans,2015,"$10,734,586","$12,221,624"
Wilson Chandler,2015,"$10,449,438","$11,896,975"
Monta Ellis,2015,"$10,300,000","$11,726,836"
Anderson Varejao,2015,"$10,158,574","$11,565,818"
Luol Deng,2015,"$10,151,612","$11,557,892"
Gerald Wallace,2015,"$10,105,855","$11,505,796"
Zach Randolph,2015,"$10,000,000","$11,385,278"
Danny Green,2015,"$10,000,000","$11,385,278"
Mike Conley,2015,"$9,680,000","$11,020,949"
Rajon Rondo,2015,"$9,500,000","$10,816,014"
DeMar DeRozan,2015,"$9,500,000","$10,816,014"
Alec Burks,2015,"$9,213,484","$10,489,807"
Omer Asik,2015,"$9,213,483","$10,489,806"
Jeff Green,2015,"$9,200,000","$10,474,455"
Lance Stephenson,2015,"$9,000,000","$10,246,750"
Iman Shumpert,2015,"$8,988,765","$10,233,958"
Tiago Splitter,2015,"$8,500,000","$9,677,486"
Taj Gibson,2015,"$8,500,000","$9,677,486"
Kevin Garnett,2015,"$8,500,000","$9,677,486"
Ryan Anderson,2015,"$8,500,000","$9,677,486"
Brandon Jennings,2015,"$8,344,497","$9,500,441"
Dirk Nowitzki,2015,"$8,333,333","$9,487,731"
Corey Brewer,2015,"$8,229,375","$9,369,372"
Trevor Ariza,2015,"$8,200,000","$9,335,928"
Channing Frye,2015,"$8,193,029","$9,327,991"
Al-Farouq Aminu,2015,"$8,042,895","$9,157,059"
Jeff Teague,2015,"$8,000,000","$9,108,222"
George Hill,2015,"$8,000,000","$9,108,222"
OJ Mayo,2015,"$8,000,000","$9,108,222"
Arron Afflalo,2015,"$8,000,000","$9,108,222"
Markieff Morris,2015,"$8,000,000","$9,108,222"
Ersan Ilyasova,2015,"$7,900,000","$8,994,369"
Avery Bradley,2015,"$7,730,337","$8,801,203"
Kosta Koufos,2015,"$7,700,000","$8,766,664"
Boris Diaw,2015,"$7,500,000","$8,538,958"
Pau Gasol,2015,"$7,448,760","$8,480,620"
Jose Calderon,2015,"$7,402,812","$8,428,307"
Kevin Martin,2015,"$7,402,474","$8,427,921"
JJ Redick,2015,"$7,085,000","$8,066,469"
Anthony Davis,2015,"$7,070,730","$8,050,222"
Marvin Williams,2015,"$7,000,000","$7,969,694"
Rodney Stuckey,2015,"$7,000,000","$7,969,694"
Louis Williams,2015,"$7,000,000","$7,969,694"
Cory Joseph,2015,"$7,000,000","$7,969,694"
Ed Davis,2015,"$6,980,802","$7,947,837"
Isaiah Thomas,2015,"$6,912,869","$7,870,493"
Josh Smith,2015,"$6,830,916","$7,777,187"
Jae Crowder,2015,"$6,796,117","$7,737,568"
Jason Thompson,2015,"$6,752,729","$7,688,168"
Carl Landry,2015,"$6,750,000","$7,685,062"
Greivis Vasquez,2015,"$6,600,000","$7,514,283"
Aron Baynes,2015,"$6,500,000","$7,400,430"
Patrick Beverley,2015,"$6,486,486","$7,385,044"
Michael Kidd-Gilchrist,2015,"$6,331,403","$7,208,478"
Jarrett Jack,2015,"$6,300,000","$7,172,725"
Jodie Meeks,2015,"$6,270,000","$7,138,569"
Patrick Patterson,2015,"$6,268,675","$7,137,060"
Marco Belinelli,2015,"$6,060,606","$6,900,168"
Gerald Henderson,2015,"$6,000,000","$6,831,166"
Andrew Wiggins,2015,"$5,758,680","$6,556,417"
Kyle Korver,2015,"$5,746,479","$6,542,526"
Martell Webster,2015,"$5,713,500","$6,504,978"
Karl-Anthony Towns,2015,"$5,703,600","$6,493,707"
Bradley Beal,2015,"$5,694,673","$6,483,543"
Courtney Lee,2015,"$5,675,000","$6,461,145"
Jamal Crawford,2015,"$5,675,000","$6,461,145"
JJ Hickson,2015,"$5,583,413","$6,356,870"
Spencer Hawes,2015,"$5,543,725","$6,311,685"
Nikola Mirotic,2015,"$5,543,725","$6,311,685"
Shaun Livingston,2015,"$5,543,725","$6,311,685"
Josh McRoberts,2015,"$5,543,725","$6,311,685"
Mirza Teletovic,2015,"$5,500,000","$6,261,902"
PJ Tucker,2015,"$5,500,000","$6,261,902"
Brandan Wright,2015,"$5,464,000","$6,220,915"
Chase Budinger,2015,"$5,258,082","$5,986,472"
Tim Duncan,2015,"$5,250,000","$5,977,271"
Nick Young,2015,"$5,219,169","$5,942,169"
Zaza Pachulia,2015,"$5,200,000","$5,920,344"
Victor Oladipo,2015,"$5,192,520","$5,911,828"
Jabari Parker,2015,"$5,152,440","$5,866,196"
Dion Waiters,2015,"$5,138,430","$5,850,245"
D'Angelo Russell,2015,"$5,103,120","$5,810,044"
Darren Collison,2015,"$5,013,559","$5,708,076"
Jonas Jerebko,2015,"$5,000,000","$5,692,639"
JR Smith,2015,"$5,000,000","$5,692,639"
Marcus Morris,2015,"$5,000,000","$5,692,639"
Chris Andersen,2015,"$5,000,000","$5,692,639"
Tony Allen,2015,"$5,000,000","$5,692,639"
Larry Sanders,2015,"$5,000,000","$5,692,639"
CJ Watson,2015,"$5,000,000","$5,692,639"
Chris Kaman,2015,"$5,000,000","$5,692,639"
Timofey Mozgov,2015,"$4,950,000","$5,635,712"
Mike Dunleavy,2015,"$4,837,500","$5,507,628"
Trevor Booker,2015,"$4,775,000","$5,436,470"
Otto Porter,2015,"$4,662,960","$5,308,909"
Jonas Valanciunas,2015,"$4,660,482","$5,306,088"
Joel Embiid,2015,"$4,626,960","$5,267,922"
Anthony Bennett,2015,"$4,597,276","$5,234,126"
Jahlil Okafor,2015,"$4,582,680","$5,217,508"
Raymond Felton,2015,"$4,540,000","$5,168,916"
Alexis Ajinca,2015,"$4,539,607","$5,168,468"
Kyle Singler,2015,"$4,500,000","$5,123,375"
Kris Humphries,2015,"$4,440,000","$5,055,062"
Derrick Williams,2015,"$4,400,000","$5,009,522"
CJ Miles,2015,"$4,394,225","$5,002,947"
Mike Miller,2015,"$4,354,127","$4,957,294"
Jameer Nelson,2015,"$4,345,000","$4,946,903"
Mario Chalmers,2015,"$4,300,000","$4,895,669"
Jason Smith,2015,"$4,300,000","$4,895,669"
Jose Juan Barea,2015,"$4,290,000","$4,884,284"
Jared Dudley,2015,"$4,250,000","$4,838,743"
Damian Lillard,2015,"$4,236,286","$4,823,129"
Cody Zeller,2015,"$4,204,200","$4,786,598"
Aaron Gordon,2015,"$4,171,680","$4,749,573"
Kristaps Porzingis,2015,"$4,131,720","$4,704,078"
Vince Carter,2015,"$4,088,019","$4,654,323"
Devin Harris,2015,"$4,053,446","$4,614,961"
Thabo Sefolosha,2015,"$4,000,000","$4,554,111"
Ian Mahinmi,2015,"$4,000,000","$4,554,111"
Jordan Hill,2015,"$4,000,000","$4,554,111"
Alan Anderson,2015,"$4,000,000","$4,554,111"
Nemanja Bjelica,2015,"$3,950,000","$4,497,184"
Harrison Barnes,2015,"$3,873,398","$4,409,971"
Marreese Speights,2015,"$3,815,500","$4,344,052"
Alex Len,2015,"$3,807,120","$4,334,512"
Dante Exum,2015,"$3,777,720","$4,301,039"
Steve Novak,2015,"$3,758,017","$4,278,605"
Kyle O'Quinn,2015,"$3,750,000","$4,269,479"
Nick Collison,2015,"$3,750,000","$4,269,479"
Mario Hezonja,2015,"$3,741,480","$4,259,779"
Terrence Ross,2015,"$3,553,917","$4,046,233"
Lavoy Allen,2015,"$3,550,000","$4,041,773"
Matt Barnes,2015,"$3,542,500","$4,033,234"
Will Barton,2015,"$3,533,333","$4,022,797"
Nerlens Noel,2015,"$3,457,800","$3,936,801"
Marcus Smart,2015,"$3,431,040","$3,906,334"
Evan Turner,2015,"$3,425,510","$3,900,038"
Bojan Bogdanovic,2015,"$3,425,510","$3,900,038"
Willie Cauley-Stein,2015,"$3,398,280","$3,869,036"
Quincy Pondexter,2015,"$3,382,023","$3,850,527"
Paul Pierce,2015,"$3,376,000","$3,843,669"
Anthony Morrow,2015,"$3,344,000","$3,807,237"
Mike Scott,2015,"$3,333,333","$3,795,092"
Drew Gooden,2015,"$3,300,000","$3,757,141"
Andre Drummond,2015,"$3,272,090","$3,725,365"
Norris Cole,2015,"$3,203,780","$3,647,592"
Patrick Mills,2015,"$3,200,000","$3,643,288"
KJ McDaniels,2015,"$3,189,794","$3,631,669"
Ben McLemore,2015,"$3,156,600","$3,593,876"
Randy Foye,2015,"$3,135,000","$3,569,284"
Julius Randle,2015,"$3,132,240","$3,566,142"
Austin Rivers,2015,"$3,110,796","$3,541,727"
Emmanuel Mudiay,2015,"$3,102,240","$3,531,986"
Meyers Leonard,2015,"$3,075,879","$3,501,973"
Jeremy Lamb,2015,"$3,034,356","$3,454,698"
DJ Augustin,2015,"$3,000,000","$3,415,583"
Anthony Tolliver,2015,"$3,000,000","$3,415,583"
Brandon Bass,2015,"$3,000,000","$3,415,583"
Jerryd Bayless,2015,"$3,000,000","$3,415,583"
Toney Douglas,2015,"$2,971,568","$3,383,212"
John Henson,2015,"$2,943,220","$3,350,937"
Luis Scola,2015,"$2,900,000","$3,301,730"
Moe Harkless,2015,"$2,894,058","$3,294,965"
Kentavious Caldwell-Pope,2015,"$2,891,760","$3,292,349"
Kirk Hinrich,2015,"$2,870,000","$3,267,574"
Nik Stauskas,2015,"$2,869,440","$3,266,937"
Udonis Haslem,2015,"$2,854,940","$3,250,428"
Brian Roberts,2015,"$2,854,940","$3,250,428"
Dante Cunningham,2015,"$2,850,000","$3,244,804"
Stanley Johnson,2015,"$2,841,960","$3,235,650"
Omri Casspi,2015,"$2,836,186","$3,229,076"
Darrell Arthur,2015,"$2,814,000","$3,203,817"
Kevin Seraphin,2015,"$2,814,000","$3,203,817"
Sonny Weems,2015,"$2,814,000","$3,203,817"
Manu Ginobili,2015,"$2,814,000","$3,203,817"
Bismack Biyombo,2015,"$2,814,000","$3,203,817"
Tibor Pleiss,2015,"$2,700,000","$3,074,025"
Furkan Aldemir,2015,"$2,683,841","$3,055,627"
Trey Burke,2015,"$2,658,240","$3,026,480"
Noah Vonleh,2015,"$2,637,720","$3,003,117"
Tyler Zeller,2015,"$2,616,975","$2,979,498"
Frank Kaminsky,2015,"$2,612,520","$2,974,426"
CJ McCollum,2015,"$2,525,160","$2,874,964"
Elfrid Payton,2015,"$2,505,720","$2,852,831"
Joel Anthony,2015,"$2,500,000","$2,846,319"
Leandro Barbosa,2015,"$2,500,000","$2,846,319"
James Johnson,2015,"$2,500,000","$2,846,319"
Terrence Jones,2015,"$2,489,529","$2,834,398"
Justise Winslow,2015,"$2,481,720","$2,825,507"
Shelvin Mack,2015,"$2,433,333","$2,770,417"
Michael Carter-Williams,2015,"$2,399,040","$2,731,373"
Andrew Nicholson,2015,"$2,380,593","$2,710,371"
Doug McDermott,2015,"$2,380,440","$2,710,197"
Tony Wroten,2015,"$2,346,760","$2,671,851"
Jordan Farmar,2015,"$2,291,455","$2,608,884"
Evan Fournier,2015,"$2,288,204","$2,605,183"
Steven Adams,2015,"$2,279,040","$2,594,750"
Myles Turner,2015,"$2,277,960","$2,593,520"
Jared Sullinger,2015,"$2,269,260","$2,583,615"
Aaron Brooks,2015,"$2,250,000","$2,561,687"
Trey Lyles,2015,"$2,239,800","$2,550,074"
Ramon Sessions,2015,"$2,170,465","$2,471,134"
Kelly Olynyk,2015,"$2,165,160","$2,465,094"
Zach LaVine,2015,"$2,148,360","$2,445,967"
Kendall Marshall,2015,"$2,144,772","$2,441,882"
Jeremy Lin,2015,"$2,139,000","$2,435,310"
Gary Neal,2015,"$2,139,000","$2,435,310"
Miles Plumlee,2015,"$2,109,293","$2,401,488"
Maurice Williams,2015,"$2,100,000","$2,390,908"
Danny Granger,2015,"$2,100,000","$2,390,908"
Steve Blake,2015,"$2,100,000","$2,390,908"
Joe Ingles,2015,"$2,100,000","$2,390,908"
Beno Udrih,2015,"$2,080,465","$2,368,667"
Shabazz Muhammad,2015,"$2,056,920","$2,341,860"
Devin Booker,2015,"$2,055,840","$2,340,631"
TJ Warren,2015,"$2,041,080","$2,323,826"
Perry Jones,2015,"$2,038,206","$2,320,554"
Cameron Payne,2015,"$2,021,520","$2,301,556"
Festus Ezeli,2015,"$2,008,748","$2,287,015"
Kent Bazemore,2015,"$2,000,000","$2,277,055"
DeJuan Blair,2015,"$2,000,000","$2,277,055"
Giannis Antetokounmpo,2015,"$1,953,960","$2,224,637"
Adreian Payne,2015,"$1,938,840","$2,207,423"
Kelly Oubre,2015,"$1,920,240","$2,186,246"
Jusuf Nurkic,2015,"$1,842,000","$2,097,168"
Lucas Nogueira,2015,"$1,842,000","$2,097,168"
Terry Rozier,2015,"$1,824,360","$2,077,084"
Dennis Schroeder,2015,"$1,763,400","$2,007,679"
Zoran Dragic,2015,"$1,756,500","$1,999,824"
James Young,2015,"$1,749,840","$1,992,241"
Rashad Vaughn,2015,"$1,733,040","$1,973,114"
Ryan Kelly,2015,"$1,724,250","$1,963,106"
Joffrey Lauvergne,2015,"$1,709,719","$1,946,562"
Louis Amundson,2015,"$1,700,000","$1,935,497"
Tyler Ennis,2015,"$1,662,360","$1,892,643"
Sam Dekker,2015,"$1,646,400","$1,874,472"
Lance Thomas,2015,"$1,636,842","$1,863,590"
Sergey Karasev,2015,"$1,599,840","$1,821,462"
Gary Harris,2015,"$1,587,480","$1,807,390"
Jerian Grant,2015,"$1,572,360","$1,790,175"
Tony Snell,2015,"$1,535,880","$1,748,642"
Bruno Caboclo,2015,"$1,524,000","$1,735,116"
Delon Wright,2015,"$1,509,360","$1,718,448"
Shane Larkin,2015,"$1,500,000","$1,707,791"
Wayne Ellington,2015,"$1,500,000","$1,707,791"
James Jones,2015,"$1,499,187","$1,706,866"
Richard Jefferson,2015,"$1,499,187","$1,706,866"
Charlie Villanueva,2015,"$1,499,187","$1,706,866"
Samuel Dalembert,2015,"$1,499,187","$1,706,866"
Jason Terry,2015,"$1,499,187","$1,706,866"
Metta World Peace,2015,"$1,499,187","$1,706,866"
Amare Stoudemire,2015,"$1,499,187","$1,706,866"
Tayshaun Prince,2015,"$1,499,187","$1,706,866"
Kendrick Perkins,2015,"$1,499,187","$1,706,866"
Ronnie Price,2015,"$1,499,187","$1,706,866"
Caron Butler,2015,"$1,499,187","$1,706,866"
Rasual Butler,2015,"$1,499,187","$1,706,866"
Matt Bonner,2015,"$1,499,187","$1,706,866"
David West,2015,"$1,499,187","$1,706,866"
Andre Miller,2015,"$1,490,369","$1,696,825"
Gorgui Dieng,2015,"$1,474,440","$1,678,690"
Mitch McGary,2015,"$1,463,040","$1,665,711"
Justin Anderson,2015,"$1,449,000","$1,649,726"
Marcus Thornton,2015,"$1,436,891","$1,635,940"
Pablo Prigioni,2015,"$1,421,348","$1,618,243"
Mason Plumlee,2015,"$1,415,520","$1,611,608"
Jordan Adams,2015,"$1,404,600","$1,599,176"
Andrea Bargnani,2015,"$1,362,897","$1,551,696"
Gerald Green,2015,"$1,362,897","$1,551,696"
Solomon Hill,2015,"$1,358,880","$1,547,122"
Aaron Gray,2015,"$1,356,146","$1,544,009"
Sasha Vujacic,2015,"$1,356,146","$1,544,009"
Rodney Hood,2015,"$1,348,440","$1,535,236"
Matthew Dellavedova,2015,"$1,347,276","$1,533,911"
Bobby Portis,2015,"$1,344,120","$1,530,318"
Rondae Hollis-Jefferson,2015,"$1,335,480","$1,520,481"
Alonzo Gee,2015,"$1,320,000","$1,502,856"
Tim Hardaway Jr,2015,"$1,304,520","$1,485,232"
Nikola Jokic,2015,"$1,300,000","$1,480,086"
Shabazz Napier,2015,"$1,294,440","$1,473,755"
Tyus Jones,2015,"$1,282,080","$1,459,683"
Sasha Kaun,2015,"$1,276,000","$1,452,761"
Cartier Martin,2015,"$1,270,964","$1,447,027"
Brandon Rush,2015,"$1,270,964","$1,447,027"
Luc Mbah a Moute,2015,"$1,270,964","$1,447,027"
Reggie Bullock,2015,"$1,252,400","$1,425,892"
Clint Capela,2015,"$1,242,720","$1,414,871"
Jarell Martin,2015,"$1,230,840","$1,401,345"
Andre Roberson,2015,"$1,210,800","$1,378,529"
PJ Hairston,2015,"$1,201,440","$1,367,872"
Boban Marjanovic,2015,"$1,200,000","$1,366,233"
Tyler Hansbrough,2015,"$1,185,784","$1,350,048"
Jeremy Evans,2015,"$1,185,784","$1,350,048"
Rudy Gobert,2015,"$1,175,880","$1,338,772"
Jordan Mickey,2015,"$1,170,960","$1,333,170"
Archie Goodwin,2015,"$1,160,160","$1,320,874"
CJ Wilcox,2015,"$1,159,680","$1,320,327"
Larry Nance Jr,2015,"$1,155,600","$1,315,682"
Chris Copeland,2015,"$1,150,000","$1,309,306"
Damjan Rudez,2015,"$1,149,500","$1,308,737"
RJ Hunter,2015,"$1,148,640","$1,307,758"
Kyle Anderson,2015,"$1,142,880","$1,301,200"
Chris McCullough,2015,"$1,140,240","$1,298,194"
Josh Huestis,2015,"$1,140,240","$1,298,194"
Kevon Looney,2015,"$1,131,960","$1,288,767"
